15		0		0
14.99961766	0.131079162	0
14.99847057	0.262158296	0
14.99655856	0.393237371	0
14.99388134	0.524316349	0
14.9904385	0.655395183	0
14.98622954	0.786473817	0
14.98125379	0.917552175	0
14.97551053	1.048630165	0
14.96899887	1.179707675	0
14.96171785	1.310784567	0
14.95366637	1.441860677	0
14.94484322	1.572935808	0
14.93524709	1.704009734	0
14.92487654	1.83508219	0
14.91373003	1.966152872	0
14.90180592	2.097221434	0
14.88910245	2.228287487	0
14.87561774	2.359350591	0
14.86134983	2.490410258	0
14.84629662	2.621465945	0
14.83045595	2.752517051	0
14.81382551	2.883562919	0
14.79640293	3.014602827	0
14.77818569	3.145635989	0
14.75917122	3.276661553	0
14.73935681	3.407678594	0
14.71873969	3.538686116	0
14.69731697	3.669683045	0
14.67508566	3.80066823	0
14.65204272	3.931640441	0
14.62818496	4.062598359	0
14.60350915	4.193540585	0
14.57801194	4.324465627	0
14.55168992	4.455371904	0
14.52453959	4.58625774	0
14.49655736	4.717121364	0
14.46773956	4.847960906	0
14.43808245	4.978774396	0
14.40758222	5.109559762	0
14.37623497	5.240314823	0
14.34403675	5.371037294	0
14.31098353	5.501724778	0
14.2770712	5.63237477	0
14.24229562	5.762984646	0
14.20665256	5.89355167	0
14.17013774	6.024072986	0
14.13274683	6.154545619	0
14.09447542	6.284966472	0
14.05531909	6.415332325	0
14.01527334	6.545639831	0
13.97433364	6.675885517	0
13.93249539	6.806065781	0
13.88975398	6.93617689	0
13.84610475	7.066214979	0
13.801543		0		0
13.756064		0		0
13.70966299	7.455850461	0
13.66233519	7.585555123	0
13.61407579	7.715165405	0
13.56487995	7.844676617	0
13.51474283	7.974083929	0
13.46365955	8.103382367	0
13.41162526	8.232566812	0
13.35863505	8.361632001	0
13.30468404	8.490572523	0
13.24976733	8.619382821	0
13.19388002	8.748057191	0
13.13701724	8.876589777	0
13.07917408	9.004974575	0
13.02034567	9.133205432	0
12.96052716	9.261276041	0
12.8997137	9.389179945	0
12.83790045	9.516910534	0
12.77508262	9.644461047	0
12.71125543	9.771824568	0
12.64641412	9.898994029	0
12.58055399	10.02596221	0
12.51367034	10.15272173	0
12.44575854	10.27926506	0
12.37681399	10.40558452	0
12.30683213	10.53167226	0
12.23580846	10.6575203	0
12.16373853	10.7831205	0
12.09061793	10.90846454	0
12.01644235	11.03354398	0
11.94120748	11.15835021	0
11.86490914	11.28287447	0
11.78754318	11.40710785	0
11.70910553	11.53104128	0
11.6295922	11.65466555	0
11.54899928	11.77797129	0
11.46732294	11.90094899	0
11.38455943	12.02358898	0
11.30070511	12.14588144	0
11.21575641	12.26781642	0
11.12970987	12.38938381	0
11.04256211	12.51057335	0
10.95430988	12.63137465	0
10.86495002	12.75177716	0
10.77447947	12.87177019	0
10.68289531	12.99134294	0
10.59019471	13.11048442	0
10.49637497	13.22918354	0
10.4014335	13.34742905	0
10.30536786	13.46520959	0
10.20817572	13.58251365	0
10.10985487	13.69932958	0
10.01040326	13.81564561	0
9.909818971	13.93144985	0
9.808100211	14.04673027	0
9.705245344	14.16147471	0
9.601252876	14.27567092	0
9.496121465	14.38930648	0
9.389849919	14.50236889	0
9.282437203	14.61484552	0
9.17388244	14.72672363	0
9.064184913	14.83799035	0
8.953344072	14.94863273	0
8.84135953	15.05863768	0
8.728231072	15.16799203	0
8.613958653	15.27668251	0
8.498542405	15.38469571	0
8.381982636	15.49201817	0
8.264279834	15.59863632	0
8.145434669	15.70453648	0
8.025447998	15.80970489	0
7.904320863	15.91412773	0
7.782054498	16.01779105	0
7.658650327	16.12068085	0
7.534109969	16.22278304	0
7.408435241	16.32408346	0
7.281628158	16.42456788	0
7.153690937	16.524222		0
7.024625995	16.62303144	0
6.894435958	16.72098178	0
6.763123658	16.81805851	0
6.630692136	16.91424711	0
6.497144643	17.00953295	0
6.362484645	17.1039014	0
6.226715821	17.19733776	0
6.089842069	17.28982728	0
5.951867501	17.38135518	0
5.812796453	17.47190666	0
5.67263348	17.56146686	0
5.531383359	17.6500209	0
5.389051094	17.73755388	0
5.245641913	17.82405088	0
5.10116127	17.90949696	0
4.95561485	17.99387715	0
4.809008565	18.0771765	0
4.661348558	18.15938001	0
4.512641205	18.24047273	0
4.362893113	18.32043966	0
4.212111123	18.39926584	0
4.060302311	18.4769363	0
3.907473987	18.55343609	0
3.7536337		0		0
3.598789232	18.70286392	0
3.442948605	18.77576215	0
3.286120078	18.8474301	0
3.128312147	18.91785294	0
2.969533548	18.98701585	0
2.809793258	19.0549041	0
2.64910049	19.12150295	0
2.487464698	19.18679776	0
2.324895576	19.25077389	0
2.161403058	19.31341679	0
1.996997316	19.37471197	0
1.831688765	19.43464499	0
1.665488057	19.49320148	0
1.498406083	19.55036715	0
1.330453976	19.60612778	0
1.161643104	19.66046923	0
0.991985076	19.71337745	0
0.821491737	19.76483848	0
0.650175172	19.81483844	0
0.478047699	19.86336355	0
0.305121875	19.91040015	0
0.13141049	19.95593466	0
-0.043073431	19.99995362	0
-0.218316629	20.04244368	0
-0.394305614	20.08339162	0
-0.571026663	20.12278433	0
-0.748465824	20.16060881	0
-0.926608917	20.19685222	0
-1.105441532	20.23150184	0
-1.284949034	20.26454507	0
-1.465116563	20.29596949	0
-1.645929036	20.32576278	0
-1.827371146	20.3539128	0
-2.00942737	20.38040756	0
-2.192081962	20.40523522	0
-2.375318962	20.4283841	0
-2.559122193	20.44984268	0
-2.743475266	20.46959963	0
-2.928361583	20.48764377	0
